"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"I93DGERQ","journalArticle","2004","Kröel‐Dulay, György; Ódor, Péter; Peters, Debra P. C.; Hochstrasser, Tamara","Distribution of plant species at a biome transition zone in New Mexico","Journal of Vegetation Science","","1100-9233, 1654-1103","10.1111/j.1654-1103.2004.tb02292.x","https://onlinelibrary.wiley.com/doi/10.1111/j.1654-1103.2004.tb02292.x","Abstract:                            Question:               Is there a difference in plant species and life form composition between two major patch types at a biome transition zone? Are subordinate species associated with different patch types at the shortgrass steppe — Chihuahuan desert grassland transition zone? Is this association related to differences in soil texture between patch types and the geographic range of associated species?                                         Location:               central New Mexico, USA.                                         Methods:               Patches dominated by either               Bouteloua gracilis               , the dominant species in the shortgrass steppe, or               Bouteloua eriopoda               , dominant species in the Chihuahuan desert grasslands, were sampled for the occurrence of subordinate species and soil texture within a 1500‐ha transitional mosaic of patches.                                         Results:               Of the 52 subordinate species analysed, 16 species were associated with               B. gracilis               ‐dominated patches and 12 species with               B. eriopoda               ‐dominated patches. Patches dominated by               B. gracilis               were richer in annual grasses and forbs, whereas patches dominated by               B. eriopoda               contained more perennials forbs and shrubs. Soils of               B. gracilis               ‐dominated patches had higher clay and lower rock contents compared with soils of               B. eriopoda               ‐dominated patches. Differences in species characteristics of the dominant species as well as differences in soil texture between patch types contribute to patch‐scale variation in composition. The association of species to patch types was not related to their geographic range and occurrence in the adjacent biomes.                                         Conclusions:               Patch types at this biome transition zone have characteristic life‐form and species composition, but species are associated to patch types due to local constraints, independently from their affinity to the adjacent biomes.","2004-08","2024-10-06 18:14:57","2024-10-06 18:14:57","2024-10-06 18:14:33","531-538","","4","15","","J Vegetation Science","","","","","","","","en","http://onlinelibrary.wiley.com/termsAndConditions#vor","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QNWSEVRJ","thesis","2022","Smith, Tanner Corless","Biophysical Factors Control Invasive Grass Hot Spots in the Mojave Desert","","","","","https://search.proquest.com/openview/3866de2e9c314a8c3fa714c9b4798901/1?pq-origsite=gscholar&cbl=18750&diss=y","","2022","2024-10-06 18:14:57","2024-10-06 18:14:57","2024-10-06 18:14:42","","","","","","","","","","","","Brigham Young University","","","","Master's Thesis","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\6IJFAJHQ\intermediateredirectforezproxy.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KC8MZWGL","journalArticle","2024","Goebl, April M.; Kane, Nolan C.; Doak, Daniel F.; Rieseberg, Loren H.; Ostevik, Kate L.","Adaptation to distinct habitats is maintained by contrasting selection at different life stages in sunflower ecotypes","Molecular Ecology","","0962-1083, 1365-294X","10.1111/mec.16785","https://onlinelibrary.wiley.com/doi/10.1111/mec.16785","Abstract                            Conspecific populations living in adjacent but contrasting microenvironments represent excellent systems for studying natural selection. These systems are valuable because gene flow is expected to force genetic homogeneity except at loci experiencing divergent selection. A history of reciprocal transplant and common garden studies in such systems, and a growing number of genomic studies, have contributed to understanding how selection operates in natural populations. While selection can vary across different fitness components and life stages, few studies have investigated how this ultimately affects allele frequencies and the maintenance of divergence between populations. Here, we study two sunflower ecotypes in distinct, adjacent habitats by combining demographic models with genome‐wide sequence data to estimate fitness and allele frequency change at multiple life stages. This framework allows us to estimate that only local ecotypes are likely to experience positive population growth (               λ                > 1) and that the maintenance of divergent adaptation appears to be mediated via habitat‐ and life stage‐specific selection. We identify genetic variation, significantly driven by loci in chromosomal inversions, associated with different life history strategies in neighbouring ecotypes that optimize different fitness components and may contribute to the maintenance of distinct ecotypes.                        ,                             see also the Perspective by               Maddie E. James and Daniel Ortiz‐Barrientos","2024-02","2024-10-06 18:14:57","2024-10-06 18:14:57","2024-10-06 18:14:42","e16785","","4","33","","Molecular Ecology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZQ4KYVJ8","journalArticle","","Detling, T.; Doehring, D.; DeCoursey, W.; Hanson, O.; Hautaluoma, D.; Hoffer, B.; Wiens, J. A.; Woodmansee, R. G.","Long-Term Ecological Research Program: Shortgrass steppe","","","","","https://mountainscholar.org/bitstream/10217/80433/1/SGS_LTER_1990Proposal.pdf","","","2024-10-06 18:14:57","2024-10-06 18:14:57","2024-10-06 18:14:45","","","","","","","Long-Term Ecological Research Program","","","","","","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\EEP66NJ9\Detling et al. - Long-Term Ecological Research Program Shortgrass .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JWLCPR2W","journalArticle","2021","Hou, Enqing; Litvak, Marcy E.; Rudgers, Jennifer A.; Jiang, Lifen; Collins, Scott L.; Pockman, William T.; Hui, Dafeng; Niu, Shuli; Luo, Yiqi","Divergent responses of primary production to increasing precipitation variability in global drylands","Global Change Biology","","1354-1013, 1365-2486","10.1111/gcb.15801","https://onlinelibrary.wiley.com/doi/10.1111/gcb.15801","Abstract                            Interannual variability in precipitation has increased globally as climate warming intensifies. The increased variability impacts both terrestrial plant production and carbon (C) sequestration. However, mechanisms driving these changes are largely unknown. Here, we examined mechanisms underlying the response of aboveground net primary production (ANPP) to interannual precipitation variability in global drylands with mean annual precipitation (MAP) <500 mm year               −1               , using a combined approach of data synthesis and process‐based modeling. We found a hump‐shaped response of ANPP to precipitation variability along the MAP gradient. The response was positive when MAP < ~300 mm year               −1               and negative when MAP was higher than this threshold, with a positive peak at 140 mm year               −1               . Transpiration and subsoil water content mirrored the response of ANPP to precipitation variability; evaporation responded negatively and water loss through runoff and drainage responded positively to precipitation variability. Mean annual temperature, soil type, and plant physiological traits all altered the magnitude but not the pattern of the response of ANPP to precipitation variability along the MAP gradient. By extrapolating to global drylands (<500 mm year               −1                MAP), we estimated that ANPP would increase by 15.2 ± 6.0 Tg C year               −1               in arid and hyper‐arid lands and decrease by 2.1 ± 0.5 Tg C year               −1               in dry sub‐humid lands under future changes in interannual precipitation variability. Thus, increases in precipitation variability will enhance primary production in many drylands in the future.","2021-10","2024-10-06 18:14:57","2024-10-06 18:14:57","2024-10-06 18:14:48","5225-5237","","20","27","","Global Change Biology","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4G3HKMK5","journalArticle","2016","Moxham, Claire; Dorrough, Josh; Bramwell, Mick; Farmilo, Brad J.","Fire exclusion and soil texture interact to influence temperate grassland flora in south-eastern Australia","Australian Journal of Botany","","","","https://www.publish.csiro.au/BT/BT16056","","2016","2024-10-06 18:14:57","2024-10-06 18:14:57","2024-10-06 18:14:51","417–426","","5","64","","","","","","","","","","","","","","","Google Scholar","","Publisher: CSIRO Publishing","","C:\Users\rache\Zotero\storage\L7RDWUGB\wa4py6yj8t.scholar.serialssolutions.com.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65JK33BB","journalArticle","2012","Cabello, J.; Alcaraz-Segura, D.; Ferrero, R.; Castro, A. J.; Liras, E.","The role of vegetation and lithology in the spatial and inter-annual response of EVI to climate in drylands of Southeastern Spain","Journal of Arid Environments","","","","https://www.sciencedirect.com/science/article/pii/S0140196311003910","","2012","2024-10-06 18:14:57","2024-10-06 18:14:57","2024-10-06 18:14:57","76–83","","","79","","","","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\FAUG7E54\S0140196311003910.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y7TIUJXI","journalArticle","2021","Peters, Debra PC; Savoy, Heather M.; Stillman, Susan; Huang, Haitao; Hudson, Amy R.; Sala, Osvaldo E.; Vivoni, Enrique R.","Plant species richness in multiyear wet and dry periods in the Chihuahuan Desert","Climate","","","","https://www.mdpi.com/2225-1154/9/8/130","","2021","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:27","130","","8","9","","","","","","","","","","","","","","","Google Scholar","","Publisher: MDPI","","C:\Users\rache\Zotero\storage\V7F6K8IX\Peters et al. - 2021 - Plant species richness in multiyear wet and dry pe.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3PVJTYLA","thesis","2021","KONG, Kaman","Processes linking wind erosion and ecosystem dynamics in a dust source hotspot in East Asia (東アジアのダスト発生ホットスポットにおいて風食と生態系動態を結び付けるプロセス)","","","","","","","2021","2024-10-06 18:17:24","2024-10-06 18:17:24","","","","","","","","","","","","","School of Environmental Studies, Nagoya University","","","","PhD Thesis","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KG77C3IY","journalArticle","1993","Seagle, StevenW.; McNaughton, S.J.","Simulated effects of precipitation and nitrogen on Serengeti grassland productivity","Biogeochemistry","","0168-2563, 1573-515X","10.1007/BF00000645","http://link.springer.com/10.1007/BF00000645","","1993","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:30","","","3","22","","Biogeochemistry","","","","","","","","en","http://www.springer.com/tdm","","","","DOI.org (Crossref)","","","","C:\Users\rache\Zotero\storage\V7BER2F2\Seagle and McNaughton - 1993 - Simulated effects of precipitation and nitrogen on.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UBESB5J4","journalArticle","2020","Goebl, April M.; Kane, Nolan C.; Doak, Daniel F.; Rieseberg, Loren H.; Ostevik, Kate L.","Contrasting selection at multiple life stages maintains divergent adaptation between sunflower ecotypes","bioRxiv","","","","https://www.biorxiv.org/content/10.1101/2020.08.08.242503.abstract","","2020","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:33","2020–08","","","","","","","","","","","","","","","","","","Google Scholar","","Publisher: Cold Spring Harbor Laboratory","","C:\Users\rache\Zotero\storage\8CZWUGZF\Goebl et al. - 2020 - Contrasting selection at multiple life stages main.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZ8B3WUV","journalArticle","2019","Díaz, Ismael; Achkar, Marcel; Crisci, Carolina; Mazzeo, Nestor","Natural and land-use drivers of primary production in a highly vulnerable region of livestock production (Sierras del Este–Uruguay)","","","","","https://kobra.uni-kassel.de/handle/123456789/11079","","2019","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:39","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\MW7NRW9U\Díaz et al. - 2019 - Natural and land-use drivers of primary production.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HWHK6C3","journalArticle","2007","Strohbach, Ben J.; Petersen, Andreas","Vegetation of the central Kavango woodlands in Namibia: An example from the Mile 46 Livestock Development Centre","South African Journal of Botany","","","","https://www.sciencedirect.com/science/article/pii/S025462990700213X","","2007","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:42","391–401","","3","73","","","Vegetation of the central Kavango woodlands in Namibia","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\5SUIPS9Q\S025462990700213X.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZ9FYR6L","journalArticle","2018","Díaza, Ismael; Achkara, Marcel; Criscib, Carolina; Mazzeoc, Néstor","Natural and land-use drivers of primary production in a highly vulnerable region of livestock production (Sierras del Este–Uruguay)","","","","","https://www.researchgate.net/profile/Ismael-Diaz/publication/331287488_Natural_and_land-use_drivers_of_primary_production_in_a_highly_vulnerable_region_of_livestock_production_Sierras_del_Este-Uruguay/links/5c706b71299bf1268d1e07d2/Natural-and-land-use-drivers-of-primary-production-in-a-highly-vulnerable-region-of-livestock-production-Sierras-del-Este-Uruguay.pdf","","2018","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:45","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\XM9N3GMI\Díaza et al. - 2018 - Natural and land-use drivers of primary production.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RTYMAGEN","journalArticle","2009","Armstrong, R. D.; Fitzpatrick, J.; Rab, M. A.; Abuzar, M.; Fisher, P. D.; O’Leary, G. J.","Advances in precision agriculture in south-eastern Australia. III. Interactions between soil properties and water use help explain spatial variability of crop production in the Victorian Mallee","Crop and Pasture Science","","","","https://www.publish.csiro.au/cp/CP08349","","2009","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:48","870–884","","9","60","","","","","","","","","","","","","","","Google Scholar","","Publisher: CSIRO Publishing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M6CSRQHT","journalArticle","2022","Ali, Arshad; Mattsson, Eskil; Nissanka, Sarath Premalal","Big-sized trees and species-functional diversity pathways mediate divergent impacts of environmental factors on individual biomass variability in Sri Lankan tropical forests","Journal of Environmental Management","","","","https://www.sciencedirect.com/science/article/pii/S0301479722007502","","2022","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:51","115177","","","315","","","","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\EEM54KRZ\S0301479722007502.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FL3MQHJJ","journalArticle","2012","Sivandran, Gajan; Bras, Rafael L.","Identifying the optimal spatially and temporally invariant root distribution for a semiarid environment","Water Resources Research","","0043-1397, 1944-7973","10.1029/2012WR012055","https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2012WR012055","In semiarid regions, the rooting strategies employed by vegetation can be critical to its survival. Arid regions are characterized by high variability in the arrival of rainfall, and species found in these areas have adapted mechanisms to ensure the capture of this scarce resource. Vegetation roots have strong control over this partitioning, and assuming a static root profile, predetermine the manner in which this partitioning is undertaken.A coupled, dynamic vegetation and hydrologic model, tRIBS + VEGGIE, was used to explore the role of vertical root distribution on hydrologic fluxes. Point‐scale simulations were carried out using two spatially and temporally invariant rooting schemes: uniform: a one‐parameter model and logistic: a two‐parameter model. The simulations were forced with a stochastic climate generator calibrated to weather stations and rain gauges in the semiarid Walnut Gulch Experimental Watershed (WGEW) in Arizona. A series of simulations were undertaken exploring the parameter space of both rooting schemes and the optimal root distribution for the simulation, which was defined as the root distribution with the maximum mean transpiration over a 100‐yr period, and this was identified. This optimal root profile was determined for five generic soil textures and two plant‐functional types (PFTs) to illustrate the role of soil texture on the partitioning of moisture at the land surface. The simulation results illustrate the strong control soil texture has on the partitioning of rainfall and consequently the depth of the optimal rooting profile. High‐conductivity soils resulted in the deepest optimal rooting profile with land surface moisture fluxes dominated by transpiration. As we move toward the lower conductivity end of the soil spectrum, a shallowing of the optimal rooting profile is observed and evaporation gradually becomes the dominate flux from the land surface. This study offers a methodology through which local plant, soil, and climate can be accounted for in the parameterization of rooting profiles in semiarid regions.           ,              Key Points                                                                Soil texture is a strong control on root distribution                                                     Stochastic rainfall results in a distribution of optimal profiles                                                     Vegetation is a strong control on the water balance fluxes","2012-12","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:51","2012WR012055","","12","48","","Water Resources Research","","","","","","","","en","http://onlinelibrary.wiley.com/termsAndConditions#vor","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPMWIDCJ","journalArticle","2020","Villa, Pedro Manuel; Ali, Arshad; Martins, Sebastiao Venancio; de Oliveira Neto, Silvio Nolasco; Rodrigues, Alice Cristina; Teshome, Mindaye; Carvalho, Fabricio Alvim; Heringer, Gustavo; Gastauer, Markus","Stand structural attributes and functional trait composition overrule the effects of functional divergence on aboveground biomass during Amazon forest succession","Forest Ecology and Management","","","","https://www.sciencedirect.com/science/article/pii/S0378112720312500","","2020","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:54","118481","","","477","","","","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\ZQAWUBDF\S0378112720312500.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"745Q475P","journalArticle","2023","Farrell, Hannah L.; Munson, Seth M.; Butterfield, Bradley J.; Duniway, Michael C.; Faist, Akasha M.; Gornish, Elise S.; Havrilla, Caroline A.; Larios, Loralee; Reed, Sasha C.; Rowe, Helen I.; Laushman, Katherine M.; McCormick, Molly L.","Soil surface treatments and precipitation timing determine seedling development across southwestern <span style=""font-variant:small-caps;"">US</span> restoration sites","Ecological Applications","","1051-0761, 1939-5582","10.1002/eap.2834","https://esajournals.onlinelibrary.wiley.com/doi/10.1002/eap.2834","Abstract             Restoration in dryland ecosystems often has poor success due to low and variable water availability, degraded soil conditions, and slow plant community recovery rates. Restoration treatments can mitigate these constraints but, because treatments and subsequent monitoring are typically limited in space and time, our understanding of their applicability across broader environmental gradients remains limited. To address this limitation, we implemented and monitored a standardized set of seeding and soil surface treatments (pits, mulch, and ConMod artificial nurse plants) designed to enhance soil moisture and seedling establishment across RestoreNet, a growing network of 21 diverse dryland restoration sites in the southwestern USA over 3 years. Generally, we found that the timing of precipitation relative to seeding and the use of soil surface treatments were more important in determining seeded species emergence, survival, and growth than site‐specific characteristics. Using soil surface treatments in tandem with seeding promoted up to 3× greater seedling emergence densities compared with seeding alone. The positive effect of soil surface treatments became more prominent with increased cumulative precipitation since seeding. The seed mix type with species currently found within or near a site and adapted to the historical climate promoted greater seedling emergence densities compared with the seed mix type with species from warmer, drier conditions expected to perform well under climate change. Seed mix and soil surface treatments had a diminishing effect as plants developed beyond the first season of establishment. However, we found strong effects of the initial period seeded and of the precipitation leading up to each monitoring date on seedling survival over time, especially for annual and perennial forbs. The presence of exotic species exerted a negative influence on seedling survival and growth, but not initial emergence. Our findings suggest that seeded species recruitment across drylands can generally be promoted, regardless of location, by (1) incorporation of soil surface treatments, (2) employment of near‐term seasonal climate forecasts, (3) suppression of exotic species, and (4) seeding at multiple times. Taken together, these results point to a multifaceted approach to ameliorate harsh environmental conditions for improved seeding success in drylands, both now and under expected aridification.","2023-06","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:16:57","e2834","","4","33","","Ecological Applications","Soil surface treatments and precipitation timing determine seedling development across southwestern <span style=""font-variant","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9B9Q6IYM","document","2012","Dev, Laura; Klein, Julia; Brown, Cynthia; Blumenthal, Dana; Hobbs, N. Thompson","Timing is Important: Seasonality of Precipitation Influences Ecosystem Properties and Response to Grazing","","","","","https://www.academia.edu/download/92395229/354437895.pdf","","2012","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:17:00","","","","","","","Timing is Important","","","","","Master’s degree thesis, Colorado State University, Fort Collins, CO","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\PVKYJMP5\Dev et al. - 2012 - Timing is Important Seasonality of Precipitation .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEY5C4HK","journalArticle","2018","Pornaro, Cristina; Vincenzi, Valentina; Furin, Stefano; Fazzini, Massimiliano; Minarelli, Luca; Macolino, Stefano","Seasonal changes in dry matter yield from Karst pastures as influenced by morphoclimatic features","Plos one","","","","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0204092","","2018","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:17:06","e0204092","","9","13","","","","","","","","","","","","","","","Google Scholar","","Publisher: Public Library of Science San Francisco, CA USA","","C:\Users\rache\Zotero\storage\M553QQEQ\Pornaro et al. - 2018 - Seasonal changes in dry matter yield from Karst pa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8NVGVG3T","journalArticle","2000","Nouvellon, Yann; Rambal, Serge; Seen, D. Lo; Moran, M. Susan; Lhomme, Jean-Paul; Bégué, Agnès; Chehbouni, A. Ghani; Kerr, Yann","Modelling of daily fluxes of water and carbon from shortgrass steppes","Agricultural and Forest Meteorology","","","","https://www.sciencedirect.com/science/article/pii/S0168192399001409","","2000","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:17:09","137–153","","2-3","100","","","","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\KFNQ9HUF\S0168192399001409.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JURQ68QP","journalArticle","2004","Suau, Roberto Lázaro","Implications of precipitation on vegetation of water-limited lands","","","","","https://www.researchgate.net/profile/Roberto-Lazaro/publication/291025031_Implications_of_precipitation_on_vegetation_of_water-limited_lands/links/5890739c92851c9794c676a0/Implications-of-precipitation-on-vegetation-of-water-limited-lands.pdf","","2004","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:17:12","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\8UGTMAC4\Suau - 2004 - Implications of precipitation on vegetation of wat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YNKUQRW5","journalArticle","2010","Kochendorfer, J. P.; Ramirez, J. A.","Ecohydrologic controls on vegetation density and evapotranspiration partitioning across the climatic gradients of the central United States","Hydrology and Earth System Sciences","","","","https://hess.copernicus.org/articles/14/2121/2010/","","2010","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:17:15","2121–2139","","10","14","","","","","","","","","","","","","","","Google Scholar","","Publisher: Copernicus GmbH","","C:\Users\rache\Zotero\storage\NUR4PAU7\Kochendorfer and Ramirez - 2010 - Ecohydrologic controls on vegetation density and e.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2F7X4KVR","journalArticle","2020","Ali, Arshad; Sanaei, Anvar; Li, Mingshi; Nalivan, Omid Asadi; Ahmadaali, Khaled; Pour, Mohsen Javanmiri; Valipour, Ahmad; Karami, Jalil; Aminpour, Mohammad; Kaboli, Hasan","Impacts of climatic and edaphic factors on the diversity, structure and biomass of species-poor and structurally-complex forests","Science of the total environment","","","","https://www.sciencedirect.com/science/article/pii/S0048969719357146","","2020","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:17:18","135719","","","706","","","","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\US7ZGI6E\S0048969719357146.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCTMFKA7","journalArticle","2019","Ali, Arshad; Lin, Si-Liang; He, Jie-Kun; Kong, Fan-Mao; Yu, Jie-Hua; Jiang, Hai-Sheng","Climatic water availability is the main limiting factor of biotic attributes across large-scale elevational gradients in tropical forests","Science of the Total Environment","","","","https://www.sciencedirect.com/science/article/pii/S0048969718329796","","2019","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:17:21","1211–1221","","","647","","","","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\2EZGDX9W\S0048969718329796.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VLF73FNZ","book","2011","Weng, Ensheng","Understanding ecosystem carbon dynamics by modeling approaches","","","","","https://search.proquest.com/openview/4ac8363d0f0a369c9c3b8d9fde6adf60/1?pq-origsite=gscholar&cbl=18750","","2011","2024-10-06 18:17:24","2024-10-06 18:17:24","2024-10-06 18:17:24","","","","","","","","","","","","The University of Oklahoma","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K282I73M","journalArticle","2023","Ali, Arshad","Biodiversity–ecosystem functioning research: Brief history, major trends and perspectives","Biological Conservation","","0006-3207","10.1016/j.biocon.2023.110210","https://www.sciencedirect.com/science/article/pii/S0006320723003117","Since Grime's 1973 study on the competitive exclusion of herbaceous plants, ecologists have intensively debated the Biodiversity–Ecosystem Functioning (BEF) relationships for more than 50 years (1973 – the present). Following brief history, I synthesize the major BEF trends, i.e., (1) the shift from quick-growing to long-lasting systems or from grasslands to forests; (2) the shift from species richness to multiple facets of biodiversity; (3) the shift from single ecosystem functions to multifunctionality and stability; (4) the scaling up of BEF relationships across spatiotemporal scales and environmental gradients; (5) the shift from traditional bivariate to advanced multiple multivariate statistical modelling; and (6) approximating BEF-dependent biodiversity conservation and ecosystem services. Although the question of how species diversity affects biomass productivity remains unresolved, functional trait identity (i.e., the mass ratio effect) is often considered more important than species and trait diversity (i.e., the niche complementarity effect) under the selection effect. Yet, little attention has been paid to exploring how different trophic levels affect BEF outcomes within and across ecosystems under global change which can have important implications for biodiversity conservation that underpins human well-being through ecosystem services. Thus, I summarize the key ecological theories and debated questions, and outline future research directions that can guide us on what is known, unknown known, and unknown in the current global BEF literature. Despite 50 years of debates, several unexplored geographical regions and concepts of ambiguity in BEF research and implications for biodiversity conservation remain to be explored through experiments, natural observations, and remote sensing approaches.","2023-09-01","2024-10-06 18:20:15","2024-10-06 18:20:15","2024-10-06 18:20:15","110210","","","285","","Biological Conservation","Biodiversity–ecosystem functioning research","","","","","","","","","","","","ScienceDirect","","","","C:\Users\rache\Zotero\storage\SUEL7H6S\S0006320723003117.html","","","Biological diversity; Ecological theories; Productivity; Space and time; Statistical modelling; Trophic levels","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUDLYYLD","thesis","2013","Ruoss, Sacha B.","Restoration Ecology of Rare Shallow-Soil Endemic Flora from a Semi-Arid Biodiversity Hotspot","","","","","","","2013","2024-10-06 18:22:02","2024-10-06 18:23:05","","","","","","","","","","","","","University of Western Australia","","","","PhD Thesis","","","","","","","C:\Users\rache\Zotero\storage\933IBJ8C\Ruoss_Sacha_B_2013.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
