"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CMZA7MXR","journalArticle","2009","Armstrong, R. D.; Fitzpatrick, J.; Rab, M. A.; Abuzar, M.; Fisher, P. D.; O’Leary, G. J.","Advances in precision agriculture in south-eastern Australia. III. Interactions between soil properties and water use help explain spatial variability of crop production in the Victorian Mallee","Crop and Pasture Science","","","","https://www.publish.csiro.au/cp/CP08349","","2009","2024-10-05 14:36:41","2024-10-05 14:36:41","2024-10-05 14:36:41","870–884","","9","60","","","","","","","","","","","","","","","Google Scholar","","Publisher: CSIRO Publishing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G8VX4TGN","journalArticle","2022","Mucina, Ladislav; Lötter, Mervyn C.; Rutherford, Michael C.; Van Niekerk, Adriaan; Macintyre, Paul D.; Tsakalos, James L.; Timberlake, Jonathan; Adams, Janine B.; Riddin, Taryn; Mccarthy, Lauren K.","Forest biomes of Southern Africa","New Zealand Journal of Botany","","0028-825X, 1175-8643","10.1080/0028825X.2021.1960383","https://www.tandfonline.com/doi/full/10.1080/0028825X.2021.1960383","","2022-10-02","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:56:44","377-428","","4","60","","New Zealand Journal of Botany","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\rache\Zotero\storage\4BPB5LX7\Mucina et al. - 2022 - Forest biomes of Southern Africa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CJKX3Y5N","thesis","1999","Andersen, Gidske L.","Change and variation in a hyer-arid cultural landscape: A merhodological approach using remote sensing timeseries (Landsat MSS and TM, 1973-1996) from the Wadi vegetation of the eastern desert of Egypt","","","","","https://bora.uib.no/bora-xmlui/handle/1956/2116","","1999","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:56:52","","","","","","","Change and variation in a hyer-arid cultural landscape","","","","","The University of Bergen","","","","Master's Thesis","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\ETRLCGMT\Andersen - 1999 - Change and variation in a hyer-arid cultural lands.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M5723KSM","journalArticle","2007","Miller, M.; Mann, Rebecca K.; Goldstein, Harland; Yount, James D.","Ecological investigations of the federally endangered Shivwits milk-vetch (Astragalus ampullarioides)–2006 annual report","US Geological Survey Open-File Report","","","","https://pubs.usgs.gov/of/2007/1050/of2007-1050.pdf","","2007","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:56:55","","","","1050","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\EVQU55HI\Miller et al. - 2007 - Ecological investigations of the federally endange.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y3QZPUEG","book","2011","Weng, Ensheng","Understanding ecosystem carbon dynamics by modeling approaches","","","","","https://search.proquest.com/openview/4ac8363d0f0a369c9c3b8d9fde6adf60/1?pq-origsite=gscholar&cbl=18750","","2011","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:56:58","","","","","","","","","","","","The University of Oklahoma","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\A7P7KAPS\Weng - 2011 - Understanding ecosystem carbon dynamics by modelin.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CDKF6UC8","journalArticle","2012","Luther‐Mosebach, Jona; Dengler, Jürgen; Schmiedel, Ute; Röwer, Inga Ute; Labitzky, Timo; Gröngröft, Alexander","A first formal classification of the <span style=""font-variant:small-caps;"">H</span> ardeveld vegetation in <span style=""font-variant:small-caps;"">N</span> amaqualand, <span style=""font-variant:small-caps;"">S</span> outh <span style=""font-variant:small-caps;"">A</span> frica","Applied Vegetation Science","","1402-2001, 1654-109X","10.1111/j.1654-109X.2011.01173.x","https://onlinelibrary.wiley.com/doi/10.1111/j.1654-109X.2011.01173.x","Abstract                            Questions                                The                 S                 ucculent                 K                 aroo is a winter‐rainfall desert in southern                 A                 frica with a highly diverse flora. Which environmental factors differentiate vegetation composition at the plot level: How can compositional pattern be best represented by a formal phytosociological classification.                                                        Location                                Soebatsfontein communal area and surroundings in the                 N                 amaqualand                 H                 ardeveld                 B                 ioregion of the                 S                 ucculent                 K                 aroo                 B                 iome,                 N                 orthern                 C                 ape                 P                 rovince,                 S                 outh                 A                 frica.                                                        Methods                                We recorded vascular plant species composition, together with a range of structural and soil parameters as well as grazing intensity, in 355 plots of 100 m² size. This sample covered all vegetation types of the study area except those of river beds and anthropogenic sites. Vegetation classification was carried out using modified                 TWINSPAN                 followed by manual re‐arrangement of a subset of plots with the aim of increasing floristic distinctiveness of the vegetation units. For the final vegetation units, we determined diagnostic species and environmental parameters, according to phi‐values and                 ANOVA                 , respectively, and translated these into a phytosociological classification.                                                        Results                                The major factor influencing species composition and richness was soil salinity. At a broad scale, the less saline sites could be differentiated into sandy plains and rocky hills, and the saline sites into quartz fields, the centres of                 heuweltjies                 (termitaria) and the matrix between. We translated these patterns into two phytosociological classes with four orders, six alliances and 16 associations. Most of the syntaxa are very well defined in floristic terms, and all except the                                    O                   thonnion cylindricae                                  are new to science. The                                    H                   ermannio trifurcae‐                   Z                   ygophylletea morgsanae                                  represents the zonal vegetation of marginally saline soils, the                                    D                   idelto carnosae‐                   C                   ephalophylletea inaequalis                                  the vegetation of saline soils. The vegetation of the extremely saline quartz patches probably belongs to a third class not described here due to the scarcity of representative plots.                                                        Conclusions                                Our phytosociological approach allowed the various degrees of ecological and floristic similarity to be represented by syntaxa of different ranks. A comparison with previous classifications from the                 S                 ucculent                 K                 aroo revealed a high spatial turnover, with only two of our alliances and none of our associations coinciding with those found in previously studied areas of the                 S                 ucculent                 K                 aroo. Our formal classification has the potential to be a powerful tool for local land use, ecological comparison and conservation, and to contribute to a future national phytosociological classification of                 S                 outh                 A                 frica.","2012-08","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:56:58","401-431","","3","15","","Applied Vegetation Science","A first formal classification of the <span style=""font-variant","","","","","","","en","http://onlinelibrary.wiley.com/termsAndConditions#vor","","","","DOI.org (Crossref)","","","","","","","","Schaminée, Joop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IIWBGR9V","journalArticle","2023","Ali, Arshad","Biodiversity–ecosystem functioning research: Brief history, major trends and perspectives","Biological Conservation","","","","https://www.sciencedirect.com/science/article/pii/S0006320723003117","","2023","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:01","110210","","","285","","","Biodiversity–ecosystem functioning research","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\YJTSSNXH\S0006320723003117.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3JPW7EP5","journalArticle","2010","Dwyer, John M.; Fensham, Rod J.; Fairfax, Russell J.; Buckley, Yvonne M.","Neighbourhood effects influence drought-induced mortality of savanna trees in Australia","Journal of Vegetation Science","","11009233, 16541103","10.1111/j.1654-1103.2009.01167.x","https://onlinelibrary.wiley.com/doi/10.1111/j.1654-1103.2009.01167.x","","2010-06","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:01","573-585","","3","21","","","","","","","","","","en","http://doi.wiley.com/10.1002/tdm_license_1.1","","","","DOI.org (Crossref)","","","","C:\Users\rache\Zotero\storage\2DK7247Y\Dwyer et al. - 2010 - Neighbourhood effects influence drought-induced mo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8CDUL3T","journalArticle","2018","Eldridge, David J.; Delgado‐Baquerizo, Manuel; Travers, Samantha K.; Val, James; Oliver, Ian; Dorrough, Josh W.; Soliveres, Santiago","Livestock activity increases exotic plant richness, but wildlife increases native richness, with stronger effects under low productivity","Journal of Applied Ecology","","0021-8901, 1365-2664","10.1111/1365-2664.12995","https://besjournals.onlinelibrary.wiley.com/doi/10.1111/1365-2664.12995","Abstract                                                                Grazing by domestic livestock is one of the most widespread land uses world‐wide, particularly in rangelands, where it co‐occurs with grazing by wild herbivores. Grazing effects on plant diversity are likely to depend on intensity of grazing, herbivore type, co‐evolution with plants and prevailing environmental conditions.                                                                          We collected data on climate, plant productivity, soil properties, grazing intensity and herbivore type, and we measured their effects on plant species richness from 451 sites across 0.4 M km                     2                     of semi‐arid rangelands in eastern Australia. We used structural equation modelling to examine the direct and indirect effects of increasing grazing intensity by different herbivores (cattle, sheep, kangaroos, rabbits) on native and exotic plant species richness across all sites, and in subsets focusing on three woodland communities spanning a gradient in productivity.                                                                        Direct effects of grazing by all herbivores were strongest under low productivity but waned with increasing productivity. Increases in the intensity of recent and historic livestock grazing corresponded with greater exotic plant richness under low productivity and less native plant richness under both low and moderate productivity. Rabbit effects were greatest under moderate productivity. Overall, the effects of kangaroos were benign. Grazing indirectly affected native and exotic plant richness by increasing soil phosphorus and reducing soil health (i.e. nutrient cycling).                                                                          Synthesis and applications                     . Our study shows that livestock grazing increases exotic species richness but reduces native richness, while kangaroo grazing increases native richness in environments with low productivity. The results provide clear messages for land managers and policy makers: (1) the coexistence of livestock grazing and plant diversity is only possible within more productive environments and (2) grazing under low or moderate productivity will impact upon native and exotic plant richness.                                                                           ,              Our study shows that livestock grazing increases exotic species richness but reduces native richness, while kangaroo grazing increases native richness in environments with low productivity. The results provide clear messages for land managers and policy makers: (1) the coexistence of livestock grazing and plant diversity is only possible within more productive environments and (2) grazing under low or moderate productivity will impact upon native and exotic plant richness.                            Editor's Choice","2018-03","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:08","766-776","","2","55","","Journal of Applied Ecology","","","","","","","","en","http://onlinelibrary.wiley.com/termsAndConditions#vor","","","","DOI.org (Crossref)","","","","","","","","Müller, Jörg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MZZ2ZRQW","thesis","2013","Ruoss, Sacha B.","Restoration ecology of rare shallow-soil endemic flora from a semi-arid biodiversity hotspot","","","","","https://research-repository.uwa.edu.au/files/3227644/Ruoss_Sacha_B_2013.pdf","","2013","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:10","","","","","","","","","","","","University of Western Australia","","","","PhD Thesis","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\NL4X8XC6\Ruoss - 2013 - Restoration ecology of rare shallow-soil endemic f.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UY8FPTN2","journalArticle","2000","Valleys, Intermountain; Slopes, Lower Mountain","NEIL E. WEST JAMES A. YOUNG","North American Terrestrial Vegetation","","","","https://books.google.com/books?hl=en&lr=&id=IZZZd6qdwEcC&oi=fnd&pg=PA255&dq=%22inverse+texture%22+OR+%22inverse-texture%22&ots=oQh4X5FeWl&sig=d9qce4KIJAwcfnUzfi0Ak5FVkIE","","2000","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:16","255","","","","","","","","","","","","","","","","","","Google Scholar","","Publisher: Cambridge University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I5PT9YEF","book","2009","Grigg, Alasdair M.","An ecophysiological approach to determine problems associated with mine-site rehabilitation: a case study in the Great Sandy Desert, north-western Australia","","","","","https://research-repository.uwa.edu.au/files/3219086/Grigg_M_Alasdair_2009.pdf","","2009","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:19","","","","","","","An ecophysiological approach to determine problems associated with mine-site rehabilitation","","","","","University of Western Australia","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\ETD5AUP2\Grigg - 2009 - An ecophysiological approach to determine problems.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJIZQ8WM","journalArticle","2014","Alcalay, Yehonatan; Ovadia, Ofer; Scharf, Inon","Behavioral repeatability and personality in pit-building antlion larvae under differing environmental contexts","Behavioral Ecology and Sociobiology","","0340-5443, 1432-0762","10.1007/s00265-014-1804-x","http://link.springer.com/10.1007/s00265-014-1804-x","","2014-12","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:19","1985-1993","","12","68","","Behav Ecol Sociobiol","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\rache\Zotero\storage\8GXYU3T9\Alcalay et al. - 2014 - Behavioral repeatability and personality in pit-bu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TUVX3LD8","book","2011","McCallum, Kimberly C.","Regeneration in a changing climate: Modeling and experimental investigations of Pinus edulis recruitment","","","","","https://search.proquest.com/openview/90caafbc85b31b9b5f3c09c1726e9543/1?pq-origsite=gscholar&cbl=18750","","2011","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:22","","","","","","","Regeneration in a changing climate","","","","","Northern Arizona University","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DDM9XXFM","thesis","2017","Yang, Xuebin","Research on Texas savannas: fractional woody cover mapping, potential woody cover modelling, and woody plant encroachment analysis","","","","","https://repositories.lib.utexas.edu/items/379e5f60-cf67-4eb9-a7ca-f793e7542dec","","2017","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:28","","","","","","","Research on Texas savannas","","","","","","","","","PhD Thesis","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\4NCQAYYI\Yang - 2017 - Research on Texas savannas fractional woody cover.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z9CRDQBD","journalArticle","2019","Sanaei, Anvar; Ali, Arshad","What is the role of perennial plants in semi-steppe rangelands? Direct and indirect effects of perennial on annual plant species","Ecological Indicators","","","","https://www.sciencedirect.com/science/article/pii/S1470160X18308744","","2019","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:31","389–396","","","98","","","What is the role of perennial plants in semi-steppe rangelands?","","","","","","","","","","","","Google Scholar","","Publisher: Elsevier","","C:\Users\rache\Zotero\storage\WDV28MCZ\S1470160X18308744.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPGA5DQF","book","2003","Brown, Karl Eric","Mapping and modeling leafy spurge spread in Theodore Roosevelt National Park, North Dakota using spatial information and spatial statistics","","","","","https://search.proquest.com/openview/bad71785125c1fa19a4c1766a26c7752/1?pq-origsite=gscholar&cbl=18750&diss=y","","2003","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:34","","","","","","","","","","","","Colorado State University","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\QXKDS87U\305337328.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6NQGADXS","book","2008","Buyantuyev, Alexander","Effects of urbanization on landscape pattern and ecosystem function in Phoenix: A multiscale study","","","","","https://search.proquest.com/openview/4be446df3a56b26e3b9a234a3b9e1921/1?pq-origsite=gscholar&cbl=18750","","2008","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:37","","","","","","","Effects of urbanization on landscape pattern and ecosystem function in Phoenix","","","","","Arizona State University","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MZFLX8TL","journalArticle","2012","Stark, Brian Jameson","Assessing Eolian Dust Inputs to Soils in Dry Creek Experimental Watershed, SW Idaho","","","","","https://scholarworks.boisestate.edu/td/323/","","2012","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:40","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\35953KYJ\Stark - 2012 - Assessing Eolian Dust Inputs to Soils in Dry Creek.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZPG2FJB","journalArticle","2019","Whipple, Amy V.; Cobb, Neil S.; Gehring, Catherine A.; Mopper, Susan; Flores-Rentería, Lluvia; Whitham, Thomas G.","Long-term studies reveal differential responses to climate change for trees under soil-or herbivore-related stress","Frontiers in Plant Science","","","","https://www.frontiersin.org/articles/10.3389/fpls.2019.00132/full","","2019","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:43","132","","","10","","","","","","","","","","","","","","","Google Scholar","","Publisher: Frontiers Media SA","","C:\Users\rache\Zotero\storage\AI7XU3PF\Whipple et al. - 2019 - Long-term studies reveal differential responses to.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PHPVBU86","book","1997","Dodd, Michael Bryan","The control of vegetation structure by soil texture effects in the North American shortgrass steppe","","","","","https://search.proquest.com/openview/035d0f7308b287ea08175a36ad970b6f/1?pq-origsite=gscholar&cbl=18750&diss=y","","1997","2024-10-05 14:57:46","2024-10-05 14:57:46","2024-10-05 14:57:46","","","","","","","","","","","","Colorado State University","","","","","","","Google Scholar","","","","C:\Users\rache\Zotero\storage\ELAIJYP9\304334329.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M7HPIDUF","journalArticle","1989","Tongway, D. J.; Ludwig, J. A.; Whitford, W. G.","Mulga log mounds: Fertile patches in the semi-arid woodlands of eastern Australia","Australian Journal of Ecology","","1442-9993","10.1111/j.1442-9993.1989.tb01436.x","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1442-9993.1989.tb01436.x","In the semi-arid woodland of eastern Australia, soil mounds are often associated with fallen mulga (Acacia aneura) trees. Measurements of the physical and chemical properties of the soils in these mounds compared with surrounding soils, together with differences in herbage growth responses, indicate that these mounds are fertile patches, with possible importance as habitats for soil fauna and as refugia for a range of organisms during drought. The mound soil material may accumulate by fluvial, aeolian or rain-splash deposition about the fallen log, however, some of the mound material was derived from termite feeding gallery structures. The surface feeding gallery material may be comprised of soil particles from within the mound or from tunnels and storage galleries below the mound, and probably depends on the termite species.","1989","2024-10-05 16:08:09","2024-10-05 16:08:09","2024-10-05 16:08:09","263-268","","3","14","","","Mulga log mounds","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1442-9993.1989.tb01436.x","","C:\Users\rache\Zotero\storage\3PSNAQDM\j.1442-9993.1989.tb01436.html; C:\Users\rache\Zotero\storage\IQL89VLT\Tongway et al. - 1989 - Mulga log mounds Fertile patches in the semi-arid.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QGTUHDIL","journalArticle","2023","Zhang, Hongwei; Tian, Lihui; Hasi, Eerdun; Zhang, Dengshan; Wu, Wangyang","Vegetation–soil dynamics in an alpine desert ecosystem of the Qinghai Lake watershed, northeastern Qinghai–Tibet Plateau","Frontiers in Environmental Science","","2296-665X","10.3389/fenvs.2023.1119605","https://www.frontiersin.org/journals/environmental-science/articles/10.3389/fenvs.2023.1119605/full","<p>Different types of dunes cause habitat differences, which can affect vegetation growth. In turn, water utilized by vegetation leads to the differential distribution of soil moisture in different dunes. However, vegetation–soil dynamics in the alpine desert of the Qinghai–Tibet Plateau remain poorly understood. We chose the largest section of desert along the eastern shore of Qinghai Lake as a study area to test the hypotheses that plant community characteristics and soil physicochemical properties show differences in different sand-binding communities, in addition to soil moisture content, based on methods of field investigations and <italic>in situ</italic> observations. The main results were as follows:1) Plant community species diversity and herb coverage increased with the stabilization status of dunes; meanwhile, coverage increased with the age of the added artificial semi-fixed dunes. 2) Surface deposits were mainly composed of medium sand, leading to low organic matter and nutrient content in the study area; this being different from other deserts in northern China. 3) Soil moisture’s seasonal variation was consistent with rainfall seasonality and lacked significant interannual differences, while its vertical distribution was influenced by precipitation infiltration. 4) Soil crust forms beneath specific species, such as leguminous plants in the study area, which should be effective at preventing wind erosion. Our findings will facilitate a mechanistic understanding of plant–soil–water relationships in alpine deserts and provide timely information for screening introduced species for enhancing sand-fixation effectiveness.</p>","2023-02-16","2024-10-06 15:29:17","2024-10-06 15:29:17","2024-10-06 15:29:17","","","","11","","Front. Environ. Sci.","","","","","","","","English","","","","","Frontiers","","Publisher: Frontiers","","C:\Users\rache\Zotero\storage\T82YSADS\Zhang et al. - 2023 - Vegetation–soil dynamics in an alpine desert ecosy.pdf","","","Qinghai Lake; Sand dunes; soil moisture; soil properties; vegetation communities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
